ItemID,ItemName,LocationName,UPC,ManufacturerItemID,ItemType,ItemGroupName,OnHandQty,OnRentQty,OnOrderQty,AvailableQty,CommittedQty,DepreciationName,SalesType,ItemStatus,GLName,ManufacturerName,LotNumber,ExpirationDate
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USBKAFTJQ4,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USBKAFUWD3,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USBKAFVUV4,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USBKAFXA9V,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USBKAFYK2Y,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USBKAFYK5S,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USBKAFZMXQ,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USBKSC88RE,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USCAAAARS7,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USCAAAB3VL,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USCAAADLDW,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,-1,1,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USCAAAETQA,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USCAAAETR8,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,USCAAAETS6,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,004B802,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01025G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01042g12,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01055a07,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01064G05,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01075G15,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01084G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01103G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01165G05,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,11,0,0,11,0,,Purchase,Active,"Advanced Home Medical, Inc.",,011B804,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01223G08,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01224G06,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01233G08,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01283G08,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,3,1,,Purchase,Active,"Advanced Home Medical, Inc.",,01285G08,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01294G01,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,01303G11,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,8,0,0,8,0,,Purchase,Active,"Advanced Home Medical, Inc.",,015A807,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,018A808,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,019A806,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02022G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02045G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02054G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02063G08,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02082G14,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02095G13,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02115G06,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02124G13,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02133G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02152G08,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02165G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02174G11,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02194G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,7,0,0,7,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02203G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02255G05,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,02273G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,025A810,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03045G08,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03063G05,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03064G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,9,0,0,9,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03105G01,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03124G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03133G12,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03185G11,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,6,0,0,6,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03194G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03213G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,8,0,0,8,0,,Purchase,Active,"Advanced Home Medical, Inc.",,032313G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03232G16,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03255G04,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03264G07,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03273G04,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,032B805,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,6,0,0,6,0,,Purchase,Active,"Advanced Home Medical, Inc.",,03315G12,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,8,0,0,8,0,,Purchase,Active,"Advanced Home Medical, Inc.",,039B812,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,8,0,0,8,0,,Purchase,Active,"Advanced Home Medical, Inc.",,04024G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,5,0,,Purchase,Active,"Advanced Home Medical, Inc.",,04033G11,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,04103G16,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,5,0,,Purchase,Active,"Advanced Home Medical, Inc.",,04105G13,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,-4,4,,Purchase,Active,"Advanced Home Medical, Inc.",,04155G11,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,6,0,0,6,0,,Purchase,Active,"Advanced Home Medical, Inc.",,04164G17,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,04182G07,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,04183G01,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,0,5,,Purchase,Active,"Advanced Home Medical, Inc.",,04225G04,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,04234G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,04263G06,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,7,0,0,7,0,,Purchase,Active,"Advanced Home Medical, Inc.",,04295G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,-2,2,,Purchase,Active,"Advanced Home Medical, Inc.",,04304G12,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,043A805,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,046A803,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05013G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05075G07,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05083G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05084G07,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05115G02,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05134G05,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05135G08,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05144G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05153G14,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05194G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,5,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05205G11,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05214G06,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05223G12,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05284G04,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05285G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05293G01,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,05302G14,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,053A802,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,12,0,0,12,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06025G07,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06025G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06054G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06063G04,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,8,0,0,8,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06114G02,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06123G11,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06132G06,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06155G07,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,1,4,,Purchase,Active,"Advanced Home Medical, Inc.",,06185G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,3,2,,Purchase,Active,"Advanced Home Medical, Inc.",,06193G15,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06225G07,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06244G24,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06254G08,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06263G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06265G06,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,06295G07,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,5,0,,Purchase,Active,"Advanced Home Medical, Inc.",,064A804,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,7,0,0,7,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07024G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07033G11,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07034G07,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,7,0,0,7,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07085G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07104G28,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07135G11,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07144G04,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07153G26,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07165G07,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,2,0,0,2,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07173G11,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07184G21,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,5,0,0,5,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07225G05,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07234G16,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07253G13,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,3,0,0,3,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07295G12,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07304G17,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,07313G11,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,7,0,0,7,0,,Purchase,Active,"Advanced Home Medical, Inc.",,078B802,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08055G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08074G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,0,1,,Purchase,Active,"Advanced Home Medical, Inc.",,08083G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08125G10,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08134G23,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08143G09,
M6 TANK CONTENTS,M6 TANK CONTENTS,Main Location,,,Non-Serialized,Oxygen - Gaseous,4,0,0,4,0,,Purchase,Active,"Advanced Home Medical, Inc.",,08195G11,
